,bids_name,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr,sub,ses,task,run
38,sub-CBPD0030_ses-01_task-rest_run-01_bold,0.0367836,0.0247764572,0,63.52075131348993,1.3603158245637588,1.3681133299999997,0.5122676000319337,756.6032104492188,1.0176965457166949,23,15.333333333333336,3.200743333333333,2.828035,3.4973949999999996,3.2768,0.0314618,-0.008484494872391224,0.038403481245040894,150,96,96,75,2.740261759335304,2.0,2.0,2.0,2.0,40.48392616996914,43.61815643310547,305.35882568359375,204.8466644287109,440883.0,161.7066650390625,860.636682128905,343.6463623046875,0.4266882959275216,2031.417724609375,6258.48681640625,5933.25,159092.0,3388.230432128906,10302.320019531242,2165.2060546875,19.033466339111328,CBPD0030,1,rest,1
39,sub-CBPD0030_ses-01_task-rest_run-02_bold,0.020203166666666668,0.03357645708333333,0,66.15861658697479,1.0080668400000004,0.9541850010084032,0.5508642191601537,761.22509765625,1.5847909186207938,40,33.333333333333336,2.8450044444444447,2.446533333333333,3.1101099999999997,2.97837,0.0209293,-0.0027811680920422077,0.032411668449640274,120,64,64,36,2.8396087010720317,2.5,3.0,3.0,3.0,110.68644124936044,32.54311370849609,256.2528076171875,205.6333465576172,72351.0,121.37084197998048,449.70001220703125,258.044921875,0.26527463480879865,2045.996826171875,6395.20556640625,6080.4375,41830.0,3521.437231445313,10373.9923828125,2141.2685546875,19.75444793701172,CBPD0030,1,rest,2
40,sub-CBPD0031_ses-01_task-rest_run-01_bold,0.044071875,0.00852773375,0,61.25451094032259,1.5193991545161292,1.2777412345161292,0.5032798460824185,733.9347534179688,0.384563107506246,4,12.5,3.2149916666666667,2.9820900000000004,3.35184,3.3110449999999996,0.0790216,-0.01118101179599762,0.04121716693043709,32,96,96,75,2.2411551904955216,2.0,2.0,2.0,2.0,28.16583058109449,62.26929473876953,421.44281005859375,229.4375,451976.0,176.0625,1415.6875,580.8193359375,0.7434526016519021,2655.85009765625,7264.37109375,6670.03125,149064.0,3534.4875,13002.8921875,2976.147705078125,33.01992034912109,CBPD0031,1,rest,1
41,sub-CBPD0031_ses-01_task-rest_run-02_bold,0.023989733333333332,0.01689576946666667,0,78.1508924751678,1.4431321399328865,1.2158485577181208,0.5041203978489757,731.921142578125,0.978342809748914,44,29.33333333333333,3.3069583333333328,3.047145,3.4401949999999997,3.433535,0.0320186,-0.010804680176079271,0.041900914162397385,150,96,96,75,2.2569355097475428,2.0,2.0,2.0,2.0,27.151718852270466,67.50285339355469,425.470703125,231.3699951171875,451180.0,171.94000244140625,1416.387384033203,574.7581787109375,0.6805713519832217,2651.288818359375,7253.546875,6669.22705078125,149587.0,3523.5766845703124,12959.65908203125,2954.982421875,23.10893249511719,CBPD0031,1,rest,2
43,sub-CBPD0034_ses-01_task-rest_run-01_bold,0.02231783783783784,0.0160583152027027,2,80.61624503605445,1.2725207337414972,1.1356848559183674,0.5586421303863742,518.1201171875,0.7621884398504702,28,18.918918918918923,3.5661116666666666,3.101045,3.670425,3.9268650000000003,0.011840100000000001,-0.0029149861074984074,0.06876514852046968,148,96,96,75,1.710976251973038,2.0,2.0,2.0,2.0,38.02944042586427,97.70146942138672,469.33636474609375,261.1351318359375,369027.0,174.45945739746094,1511.9101806640624,639.6275024414062,1.3279082348436324,3151.17626953125,7353.42236328125,6405.990234375,220482.0,3117.5180541992186,15071.186425781247,3744.047119140625,22.034820556640625,CBPD0034,1,rest,1
44,sub-CBPD0035_ses-01_task-rest_run-01_bold,0.002419333333333333,0.0059128074,0,58.8603297489933,1.272375157114094,1.159407739530202,0.5025754406397211,687.9381713867188,0.3312506328592734,2,1.3333333333333333,3.1734216666666666,2.89413,3.32156,3.304575,0.0261746,-0.010456983000040054,0.038666397333145135,150,96,96,75,2.3877043565834324,2.0,2.0,2.0,2.0,30.95356589851821,46.8403549194336,390.5444946289063,214.1666717529297,458275.0,172.913330078125,1343.748010253906,556.785400390625,1.5378589960335534,2094.176025390625,6437.80615234375,5961.95703125,143828.0,3361.747998046875,11458.353173828125,2496.932373046875,44.26144027709961,CBPD0035,1,rest,1
48,sub-CBPD0036_ses-02_task-rest_run-01_bold,0.005262680412371134,0.010430540721649484,0,56.54032565922282,1.2488177524870467,1.0135739515544038,0.5074681036064069,683.1697387695312,0.37473326629384,15,7.731958762886598,3.1573450000000003,2.897455,3.41141,3.16317,0.0282045,-0.012526774778962135,0.046113114804029465,194,96,96,75,2.4792486602935613,2.0,2.0,2.0,2.0,31.838991089770595,53.893348693847656,380.7725524902344,217.0154571533203,455217.0,169.75772094726562,1265.106152343748,521.2131958007811,0.6294597079808701,2285.5537109375,6410.52783203125,6057.5048828125,146527.0,3129.82509765625,10966.506445312498,2443.274169921875,32.26202392578125,CBPD0036,2,rest,1
49,sub-CBPD0036_ses-02_task-rest_run-02_bold,0.0037938333333333344,0.019391493375,0,65.69042595267781,1.1354909868619247,0.9577180042259412,0.5077652494008306,684.0225830078125,0.7085705829588531,49,20.416666666666668,3.2790466666666664,3.0058,3.5575699999999997,3.2737700000000003,0.0222982,-0.012204524129629135,0.04813985899090767,240,96,96,75,2.4610899756053524,2.0,2.0,2.0,2.0,31.036796579761834,59.25468063354492,381.8079528808594,218.9458465576172,453392.0,159.8208465576172,1271.4052551269485,517.3010864257811,0.6229223038449829,2321.332763671875,6455.65234375,6096.115234375,147960.0,3135.1279174804686,11103.784375,2476.98974609375,23.004493713378906,CBPD0036,2,rest,2
51,sub-CBPD0037_ses-01_task-rest_run-01_bold,0.0023606666666666663,0.0052108599333333325,0,43.942978698590615,1.3292405033557042,1.029356628993289,0.5149357098147307,745.8914794921875,0.16855103946228742,0,0.0,3.204808398215873,2.9546,3.3941800000000004,3.2656451946476217,0.0123895,-0.01581791415810585,0.04108960554003716,150,96,96,75,2.272275589202685,2.0,2.0,2.0,1.9999998807907104,32.445018214370144,53.34402084350586,370.2352294921875,219.27999877929688,434495.0,172.1666717529297,1158.55001220703,487.5311584472656,1.1966784833231747,2364.88916015625,6910.3212890625,6345.1669921875,163798.0,3428.7770263671882,12387.86591796875,2792.419921875,47.763587951660156,CBPD0037,1,rest,1
52,sub-CBPD0037_ses-02_task-rest_run-01_bold,0.002895950920245398,0.005876668527607362,0,49.35724456228394,1.355603229876543,1.0569436620370378,0.5180853329354266,649.5448608398438,0.16906738939034047,0,0.0,3.2827050000000004,3.0192349999999997,3.41761,3.4112699999999996,0.0104627,-0.013945508748292923,0.03943929821252823,163,96,96,75,2.131703766072094,2.0,2.0,2.0,2.0,38.85147322082537,51.85470199584961,366.8198547363281,218.1963195800781,430863.0,172.50981445312505,1150.2987060546868,499.3179016113281,1.9233575146034931,2112.64453125,6541.240234375,5882.81591796875,166437.0,3284.674755859375,12131.15585937499,2759.669677734375,45.2300910949707,CBPD0037,2,rest,1
53,sub-CBPD0037_ses-02_task-rest_run-02_bold,0.006622356321839079,0.007269822873563219,0,47.433634046358364,1.3227605542774568,1.0729352978612716,0.5188670058939749,648.14208984375,0.2393644254239779,3,1.7241379310344829,3.306125,3.038215,3.43474,3.44542,0.0108864,-0.013532317243516443,0.03968685492873192,174,96,96,75,2.1378352476180447,2.0,2.0,2.0,2.0,38.36275033168422,51.933677673339844,366.2164916992188,218.3735656738281,430253.0,172.37356567382812,1146.2839111328105,495.51318359375,1.9443938787479655,2101.45263671875,6540.32568359375,5882.90234375,166715.0,3305.7839599609383,12111.591601562493,2751.795166015625,40.872013092041016,CBPD0037,2,rest,2
56,sub-CBPD0038_ses-01_task-rest_run-01_bold,0.002188993288590604,0.007587259798657717,1,47.41933021040543,1.3540123154054058,1.007257964864865,0.5411317126562433,600.7968139648438,0.11031101859325236,0,0.0,2.9354416666666667,2.6497,3.17354,2.983085,0.00709766,-0.016122965142130852,0.044329583644866936,149,96,96,75,2.7658416942074147,2.0,2.0,2.0,2.0,25.85408588588788,41.73178482055664,356.3778991699219,209.1409454345703,428963.0,168.85235595703125,1213.422180175781,462.6059265136719,0.9043136528931393,1726.147216796875,5703.6728515625,5382.16796875,168873.0,3169.86181640625,9380.5037109375,1945.9364013671875,44.165611267089844,CBPD0038,1,rest,1
57,sub-CBPD0038_ses-02_task-rest_run-01_bold,0.002498300653594771,0.004816684052287582,0,39.48899181263158,1.2798844723684215,1.0516451146052637,0.5341389369537521,692.2848510742188,0.09774024853723602,0,0.0,3.196255183565436,2.9608601764810185,3.4887599999999996,3.13914537421529,0.011715,-0.025000272318720814,0.08029820770025252,153,96,96,75,2.2717181643387883,2.0,1.9999998807907104,2.0,1.999999761581421,18.61419455512636,61.45048904418945,485.07763671875,236.6045837402344,427252.0,182.3856201171875,1932.218017578124,702.9730834960938,0.2237625484773904,2944.273681640625,7204.591796875,6703.99365234375,170271.0,3313.813842773437,12697.21875,2951.058837890625,47.620033264160156,CBPD0038,2,rest,1
58,sub-CBPD0038_ses-02_task-rest_run-02_bold,0.011285284090909092,0.008646336079545455,0,44.67349060045714,1.2920548068571427,1.0796023807999997,0.5362129298622657,675.6893310546875,0.252201021788706,7,3.977272727272727,3.2994585225027984,3.034550180873285,3.6204949999999996,3.2433303866351118,0.0324086,-0.025220345705747604,0.08513306826353073,176,96,96,75,2.233914741290181,2.0,1.9999998807907104,2.0,1.999999761581421,17.651276133054978,67.15514373779297,492.9797668457031,239.39205932617188,424353.0,180.5795440673828,1951.6318359374973,703.7711791992188,0.2629406732132233,2952.315673828125,7203.42822265625,6680.9716796875,172781.0,3269.164794921875,12776.880859375,2990.692626953125,33.882064819335945,CBPD0038,2,rest,2
60,sub-CBPD0039_ses-01_task-rest_run-01_bold,0.01631233333333333,0.015194481666666669,0,66.9233022857718,1.2966226845637592,1.1343368362416109,0.540406297787246,516.0821533203125,0.8554670094792863,33,22.0,3.1001966666666667,2.7376650000000002,3.266515,3.29641,0.0194862,-0.007433797232806683,0.03447220101952553,150,96,96,75,2.4900995916619904,2.0,2.0,2.0,2.0,23.32340335951067,69.80584716796875,407.3611755371094,230.19000244140625,432714.0,171.80667114257812,1371.765374755858,520.6198120117189,1.1572051672574926,1971.534912109375,5937.29296875,5521.81005859375,165862.0,3177.975720214844,10309.7255859375,2217.4990234375,25.65003776550293,CBPD0039,1,rest,1
62,sub-CBPD0039_ses-02_task-rest_run-01_bold,0.0046790659340659345,0.01178439813186813,0,42.0616283520442,1.0625580829834258,0.9851715792817686,0.54408491292856,517.9161376953125,0.3239103252925649,11,6.043956043956044,3.0697817957656657,2.71158,3.2544051939776657,3.243360193319332,0.021477,-0.004451512359082699,0.049358081072568886,182,96,96,75,2.4924346640024293,2.0,2.0,1.9999998807907104,1.9999998807907104,23.75057715638017,70.8309097290039,435.51898193359375,233.8076934814453,431571.0,173.13186645507812,1483.2830200195312,590.8201293945312,0.987107090880595,2047.726318359375,6009.8095703125,5630.0361328125,166700.0,3132.9053588867187,10456.392529296874,2258.84326171875,30.841670989990234,CBPD0039,2,rest,1
63,sub-CBPD0039_ses-02_task-rest_run-02_bold,0.0155141,0.011043444949999998,0,50.016425558894476,1.2534968718592967,1.115657458743719,0.5451349037785012,526.16162109375,0.44775818374376297,22,11.0,3.0310351274149685,2.6801,3.2243051921835657,3.1887001900613416,0.0465525,-0.004906711634248495,0.04451178386807442,200,96,96,75,2.5158523674545847,2.0,2.0,1.9999998807907104,1.9999998807907104,22.855909543882586,66.85053253173828,438.4220275878906,232.2899932861328,431985.0,174.94000244140625,1532.7899414062495,600.3355102539062,0.9942991764306864,2030.750244140625,6023.5859375,5645.90478515625,166283.0,3159.0259033203133,10418.1326171875,2244.125244140625,31.49283218383789,CBPD0039,2,rest,2
66,sub-CBPD0040_ses-01_task-rest_run-01_bold,0.010876599999999998,0.005928933733333333,0,48.941824484093935,1.44233929295302,1.1477340957718123,0.5460645599726086,606.0648803710938,0.15550459086653454,2,1.3333333333333333,3.2275666666666667,2.96543,3.4095,3.3077699999999997,0.0108149,-0.012504054233431816,0.06293317675590515,150,96,96,75,2.224010893941525,2.0,2.0,2.0,2.0,25.187559205675743,61.0239143371582,400.4615173339844,229.760009765625,407844.0,175.94667053222656,1340.351397705078,488.7442321777344,1.6033996683736254,2299.239501953125,6588.890625,6033.98681640625,187075.0,3291.4468017578133,11977.99677734375,2713.10302734375,43.0639533996582,CBPD0040,1,rest,1
67,sub-CBPD0040_ses-02_task-rest_run-01_bold,0.01720945833333333,0.007740815666666667,0,48.13082780380756,1.3602895304184093,1.2350020151464438,0.5532889198294483,570.8035278320312,0.2450054691394717,10,4.166666666666667,3.2458400000000003,2.9638299999999997,3.3762,3.3974900000000003,0.0263117,-0.008905697613954544,0.07623213529586792,240,96,96,75,2.2648231913123773,2.0,2.0,2.0,2.0,22.20209093754094,68.13792419433594,410.4290466308594,229.3458404541016,404407.0,166.48333740234375,1389.6659179687495,511.2315673828125,1.8065982355144508,2137.890625,6301.83349609375,5792.4443359375,189780.0,3185.211816406251,11380.345068359371,2557.5634765625,34.872238159179695,CBPD0040,2,rest,1
68,sub-CBPD0040_ses-02_task-rest_run-02_bold,0.057241085271317826,0.01833714984496124,0,71.17375034023435,1.8261874155468756,1.78881414921875,0.5547449473257164,557.2056884765625,0.8731072289010058,25,19.37984496124031,3.34272,3.0488049999999998,3.4942849999999996,3.48507,0.0212362,-0.008344349451363087,0.08091364800930023,129,96,96,75,2.2587451435247083,2.0,2.0,2.0,2.0,20.459830593245314,75.86557006835938,407.9946899414063,230.7286834716797,403077.0,160.44961547851562,1381.6883300781235,500.53131103515625,1.844578424366829,2120.627197265625,6288.07861328125,5779.57373046875,191263.0,3186.7843994140626,11408.69892578125,2558.74755859375,21.21512222290039,CBPD0040,2,rest,2
71,sub-CBPD0044_ses-01_task-rest_run-01_bold,0.0101958,0.015474197133333334,0,73.96815536838926,1.1859351065771806,1.0263247883221478,0.5518660007430248,490.0523681640625,0.6573833390367524,23,15.333333333333336,3.62265,3.31471,3.76073,3.79251,0.0107737,-0.004800439812242985,0.04512901231646538,150,96,96,75,1.873781785795317,2.0,2.0,2.0,2.0,23.571354130891184,112.65799713134766,455.0708618164063,272.82000732421875,386487.0,174.55999755859375,1481.066650390625,541.7877197265625,0.9082398189901304,3030.87353515625,7260.0439453125,6480.08984375,204800.0,3133.7330688476563,14248.535839843746,3458.286376953125,23.837879180908203,CBPD0044,1,rest,1
72,sub-CBPD0044_ses-02_task-rest_run-01_bold,0.00873477777777778,0.0043947438333333325,0,45.042435885865906,1.2947836107262565,1.1244556583240226,0.549871721354256,510.3152160644531,0.2694158743686319,5,2.7777777777777777,3.496848333333334,3.28321,3.6807800000000004,3.526555,0.0106368,-0.0011605935869738462,0.04209329932928085,180,96,96,75,1.7959609977837363,2.0,2.0,2.0,2.0,20.32843428769875,127.5981903076172,545.0853271484375,298.6901550292969,386752.0,189.72253341674804,1964.2159912109385,699.0540771484375,0.9491360008325302,3685.8505859375,8201.5439453125,7327.1240234375,204186.0,3216.798095703125,16190.383056640625,4079.76904296875,42.29718780517578,CBPD0044,2,rest,1
73,sub-CBPD0044_ses-02_task-rest_run-02_bold,0.007652010869565218,0.005339156195652174,0,46.26343730256829,1.2359914149180329,1.9495919112021864,0.5504687210188426,504.43829345703125,0.3185330566537966,10,5.434782608695652,3.5108699999999997,3.30016,3.70261,3.52984,0.012290100000000002,-0.0013915018644183874,0.0417388454079628,184,96,96,75,1.7969673303561235,2.0,2.0,2.0,2.0,19.354025391114625,128.44456481933594,547.6284790039061,300.59661865234375,386111.0,191.2289047241211,1977.3997192382806,698.6846313476562,0.9555833405213184,3692.00341796875,8214.0419921875,7342.41064453125,204794.0,3212.5759399414064,16219.053466796868,4085.9912109375,40.14598846435547,CBPD0044,2,rest,2
75,sub-CBPD0045_ses-01_task-rest_run-01_bold,0.011695133333333331,0.011094495533333332,0,54.925923596979864,1.2732098727516783,1.1644736353691267,0.5201716432206897,539.81591796875,0.40781271956382026,11,7.333333333333332,3.15789,2.896245,3.3455,3.231925,0.0115564,-0.003282511606812477,0.0363716259598732,150,96,96,75,2.3984277685115183,2.0,2.0,2.0,2.0,30.965529444630853,61.27102279663086,380.22369384765625,219.6666717529297,448307.0,165.22000122070312,1210.3506958007788,474.6893310546875,1.2505247159939756,1892.0770263671875,5876.51611328125,5385.63330078125,152849.0,3173.272119140625,10349.80390625,2245.4775390625,31.05267333984375,CBPD0045,1,rest,1
77,sub-CBPD0046_ses-01_task-rest_run-01_bold,0.02002893333333333,0.033797202666666665,0,113.25185965228191,1.280340646308725,1.1343094002684568,0.5316224357337135,535.5919799804689,1.5510856128615504,60,40.0,3.774488039195573,3.3630995990872865,3.921245,4.039119518499431,0.043668599999999995,-0.003996790386736393,0.034664560109376914,150,96,96,75,1.949500175296113,2.0,2.000000238418579,2.0,2.000000238418579,31.278386860282854,85.06183624267578,383.2594909667969,239.4133453369141,411927.0,135.92666625976562,1206.2913574218746,453.1327819824219,1.494533199907912,2320.934814453125,6656.91259765625,5837.93359375,183990.0,3282.0189819335938,12826.940966796868,2994.571533203125,14.943880081176758,CBPD0046,1,rest,1
79,sub-CBPD0048_ses-01_task-rest_run-01_bold,0.010960733333333332,0.008881941933333333,0,48.94902407241608,1.278949654429531,1.2552409649664429,0.5281989475342235,576.3002319335938,0.3251055793133166,13,8.666666666666666,3.3281416666666668,3.0681950000000002,3.53473,3.3815,0.035124300000000004,-0.017416132614016533,0.06403936445713042,150,96,96,75,2.1736449154335653,2.0,2.0,2.0,2.0,17.561062984586908,70.9079360961914,510.2579345703125,240.20001220703125,441333.0,179.18400878906255,2024.1053710937424,736.0057983398438,0.916241801894686,2440.64013671875,6693.306640625,6139.7001953125,158478.0,3055.407751464844,12221.596875,2824.6015625,34.82802963256836,CBPD0048,1,rest,1
80,sub-CBPD0048_ses-02_task-rest_run-01_bold,0.0030194409937888194,0.005973465714285714,0,44.423523998062535,1.2635642128125002,1.0317213919375,0.530807960115807,523.6132202148439,0.1876582764190636,0,0.0,3.3038066666666666,3.018105,3.42644,3.466875,0.0248017,-0.003963031806051731,0.05166381224989891,161,96,96,75,2.2494211526043038,2.0,2.0,2.0,2.0,20.129294744666282,54.39584350585938,417.0454406738281,219.69566345214844,439006.0,172.43478393554688,1522.9363403320312,548.5231323242189,2.098572125339292,1789.2518310546875,5789.85107421875,5319.73291015625,159879.0,2819.9504638671874,10545.23046875,2364.9267578125,41.60057067871094,CBPD0048,2,rest,1
81,sub-CBPD0048_ses-02_task-rest_run-02_bold,0.0026223125000000005,0.0065789379375,0,41.9774737449686,1.2188832808176102,1.0804601361635222,0.5309303913464066,523.7711791992189,0.18193841646788333,0,0.0,3.3364833333333337,3.04012,3.4535449999999996,3.5157849999999997,0.00675145,-0.00429786229506135,0.05099139362573624,160,96,96,75,2.240958586339349,2.0,2.0,2.0,2.0,19.947541844138893,57.0709342956543,421.7048034667969,220.6312561035156,439124.0,170.25625610351562,1552.0774902343717,557.9407958984375,2.1066196640973907,1799.869384765625,5805.8857421875,5326.0185546875,159972.0,2815.36318359375,10589.328564453124,2376.662353515625,39.56918716430664,CBPD0048,2,rest,2
83,sub-CBPD0048_ses-03_task-rest_run-01_bold,0.004272439024390245,0.00624963756097561,0,35.675531539018394,1.163319621595092,1.038917411288344,0.546508859108413,485.6569213867188,0.1406279734429831,0,0.0,3.3664383333333334,3.0618950000000003,3.52109,3.5163300000000004,0.00347038,-0.010102749802172184,0.07012328505516052,164,96,96,75,2.165266249901628,2.0,2.0,2.0,2.0,15.821004373416796,67.73865509033203,520.1654663085939,238.2621917724609,432825.0,182.23779296875,2006.8767333984365,711.298583984375,1.7544168922458416,2063.203857421875,6080.9462890625,5588.18896484375,165739.0,2802.333984375,11275.9640625,2580.824462890625,40.138465881347656,CBPD0048,3,rest,1
84,sub-CBPD0048_ses-03_task-rest_run-02_bold,0.0015867630057803464,0.010652616069364162,0,37.84872905604652,1.087458291976745,1.015372587383721,0.5457457495722707,497.01898193359375,0.19474802351049167,0,0.0,3.3805366666666665,3.065865,3.5426349999999998,3.5331099999999998,0.00566454,-0.01068748254328966,0.06381602585315704,173,96,96,75,2.210785919740714,2.0,2.0,2.0,2.0,15.253192684336405,70.08510589599611,523.0958862304689,238.1329498291016,434634.0,179.76300048828125,2022.5418640136709,716.712158203125,1.763155342598446,2077.6826171875,6105.783203125,5639.3671875,164200.0,2843.444201660156,11157.541943359372,2550.8349609375,34.635704040527344,CBPD0048,3,rest,2
86,sub-CBPD0049_ses-01_task-rest_run-01_bold,0.0095054,0.03174892026666666,0,70.64201457342281,1.0833610610067113,1.0263078243624162,0.5178260565227117,621.842529296875,0.7965984849330001,32,21.33333333333333,3.352575199829054,3.004830179101836,3.686510219733132,3.366385200652194,0.027859,-0.000613249430898577,0.048135444521903985,150,96,96,75,2.405898906017355,2.0,1.9999998807907104,1.9999998807907104,1.9999998807907104,16.961470401481552,60.97448348999024,409.9927368164063,219.0933380126953,449326.0,119.69500350952148,1581.4167175292969,557.6614379882811,1.2738345393971082,2023.341552734375,6211.736328125,5762.61669921875,152312.0,3253.2546997070312,10992.109033203124,2395.1953125,19.293275833129886,CBPD0049,1,rest,1
88,sub-CBPD0051_ses-02_task-rest_run-01_bold,0.0035781005586592173,0.012064518603351957,0,51.36438789792136,1.1623737052808991,1.0099338006179774,0.5166950854724381,462.5625915527344,0.31872818794541724,7,3.910614525139665,3.21099,2.9189599999999998,3.571075,3.142935,0.00672531,-0.006511299405246973,0.06821019947528839,179,96,96,75,2.462274978353049,2.0,2.0,2.0,2.0,51.33465299120528,55.469200134277344,376.2024230957031,216.4245758056641,461930.0,168.27374267578125,1094.395257568359,514.3367309570311,1.4085048131100208,1810.5223388671875,5220.65234375,4931.9326171875,141101.0,2506.720703125,8972.79296875,2002.9912109375,29.77208709716797,CBPD0051,2,rest,1
89,sub-CBPD0051_ses-02_task-rest_run-02_bold,0.005551757575757575,0.013815898060606062,0,56.14339177189023,1.1750851252439027,1.1901009196341463,0.5161441667740602,467.7059631347656,0.4557988883071343,13,7.878787878787879,3.222541666666667,2.94327,3.5485,3.175855,0.0083464,-0.005932737607508898,0.06338745355606079,165,96,96,75,2.4644702056880514,2.0,2.0,2.0,2.0,48.909543058419885,57.20148849487305,379.81939697265625,217.49696350097656,463218.0,167.98090286254885,1123.850219726562,513.0382690429689,1.5452490776661163,1832.9818115234373,5279.0224609375,4988.16357421875,139991.0,2545.6787109375,9067.33935546875,2024.0235595703125,27.95040702819824,CBPD0051,2,rest,2
90,sub-CBPD0053_ses-01_task-rest_run-01_bold,0.0044670000000000005,0.006942018333333333,0,32.02128969731545,1.1538684030872481,1.0359047049664434,0.5022366254218255,688.3553466796875,0.11232975550401664,0,0.0,3.3002900000000004,2.9826799999999998,3.50294,3.41525,0.0113509,-0.008728014305233955,0.06779062002897263,150,96,96,75,2.350019476747182,2.0,2.0,2.0,2.0,36.53839785096627,48.12527847290039,357.37408447265625,211.7400054931641,454538.0,169.42666625976562,1102.0736633300764,476.5937194824219,2.639502897001253,1906.2899169921875,6355.75244140625,5858.2265625,147428.0,3401.705444335937,11355.590527343747,2492.833251953125,43.51494598388672,CBPD0053,1,rest,1
93,sub-CBPD0054_ses-01_task-rest_run-01_bold,0.010592066666666669,0.009996063466666668,0,58.94938063147654,1.3506153672483223,1.0933156061744964,0.498240903347171,713.6027221679688,0.5167257290371271,19,12.666666666666664,3.5163766666666665,3.317225,3.6550199999999995,3.576885,0.0159575,-0.011282797902822495,0.03473223000764847,150,96,96,75,1.9354893265337398,2.0,2.0,2.0,2.0,44.42623663165741,63.9495964050293,357.3311462402344,227.62001037597656,435410.0,170.6999969482422,984.1703460693359,444.9303894042969,0.9086064255430424,2671.90625,7368.34228515625,6486.2666015625,162991.0,3461.5968017578125,14227.02685546875,3351.218017578125,33.725372314453125,CBPD0054,1,rest,1
94,sub-CBPD0054_ses-02_task-rest_run-01_bold,0.002017439024390244,0.004788766158536586,1,41.686013449325145,1.3232248914723932,1.005815160552147,0.4950458544398809,729.6815185546875,0.09483547230240147,0,0.0,3.541831666666667,3.318035,3.6104800000000004,3.6969800000000004,0.00347178,-0.004115053452551365,0.04103787243366242,164,96,96,75,1.8804634532904256,2.0,2.0,2.0,2.0,48.29500861938465,54.66643524169922,338.9402770996094,220.3536529541016,435137.0,169.34146118164062,935.8536376953124,428.2487487792969,1.8690291266462251,2424.3212890625,7202.17236328125,6332.9111328125,163546.0,3417.8992309570312,14299.275146484375,3367.729248046875,51.57807159423828,CBPD0054,2,rest,1
95,sub-CBPD0054_ses-02_task-rest_run-02_bold,0.0026509259259259264,0.006231008950617284,1,36.47394456341617,1.205489825714286,0.99354196242236,0.4956775349453865,730.4342651367188,0.11456829179945795,0,0.0,3.570356666666666,3.33382,3.63745,3.7398,0.010484499999999999,-0.0036055522505193953,0.040559470653533936,162,96,96,75,1.8872911189158632,2.0,2.0,2.0,2.0,46.07573194839494,54.25225830078125,338.8374328613281,220.52468872070312,434501.0,169.52468872070312,938.8950805664062,427.6936950683594,1.8264666401476888,2435.11962890625,7207.32666015625,6348.45703125,164240.0,3410.298168945313,14283.942138671873,3363.782958984375,47.10394287109375,CBPD0054,2,rest,2
97,sub-CBPD0055_ses-02_task-rest_run-01_bold,0.0035873584905660384,0.006759859245283019,0,46.9022269911392,1.2427076893037972,1.0241350611392397,0.5195051945169831,649.98583984375,0.20424799569180072,2,1.2578616352201255,3.213016666666667,2.894615,3.395685,3.34875,0.0109978,-0.011149621568620205,0.04157774522900581,159,96,96,75,2.3113846209680697,2.0,2.0,2.0,2.0,42.73427321007284,35.5731315612793,232.7388916015625,145.710693359375,432325.0,114.3018798828125,685.7609863281242,288.772216796875,1.465505753283214,1438.5576171875,4266.65869140625,3929.7734375,165492.0,2165.0779541015627,7619.30185546875,1700.1763916015625,40.55476760864258,CBPD0055,2,rest,1
98,sub-CBPD0055_ses-02_task-rest_run-02_bold,0.005910277777777777,0.008920743222222222,0,49.80908095491619,1.2135819665363126,1.0266688602793297,0.5198488143853839,647.9797973632812,0.3301641205573121,12,6.666666666666668,3.2245116666666664,2.90084,3.4070650000000002,3.3656300000000003,0.032760000000000004,-0.011238759383559229,0.041270807385444634,180,96,96,75,2.3189065041413364,2.0,2.0,2.0,2.0,41.84773396426576,35.97780990600586,235.25897216796875,146.35000610351562,432824.0,114.11194763183592,698.2325042724608,296.3182373046875,1.4448761558707766,1441.328369140625,4276.8828125,3944.122314453125,165138.0,2165.680017089844,7611.7902343749965,1700.8492431640625,35.26647186279297,CBPD0055,2,rest,2
100,sub-CBPD0056_ses-01_task-rest_run-01_bold,0.007370866666666666,0.011270802199999999,0,51.24852044852349,1.1800175975167781,1.002983561208053,0.5318931122717178,609.7803955078125,0.31980887181763273,12,8.0,3.032883333333334,2.733505,3.3317,3.033445,0.0201866,-0.012002154253423214,0.04834958165884018,150,96,96,75,2.694763559799441,2.0,2.0,2.0,2.0,25.58938167122051,57.01100540161133,439.58685302734375,224.72000122070312,445039.0,176.5533447265625,1521.0640624999994,608.7717895507812,0.40857469549051373,2119.182373046875,6164.25390625,5864.93359375,155436.0,3224.3016967773438,10214.929931640623,2176.41162109375,33.060348510742195,CBPD0056,1,rest,1
